type,instrument,bid_count,ask_count,bid_volume,ask_volume,bid_price_avg,ask_price_avg,spread,spread_pct,bid_price_std,ask_price_std,depth,is_vulnerable,high,low,avg,volume,volume_usd,change_pct,bid,ask,open_interest,volatility,anomaly_score,is_anomaly,cluster,pca_1,pca_2,pca_3,vulnerability_probability,predicted_vulnerable
ticker,LINK_USDT,,,,,,,,,,,,1,26.062,23.304,23.347,270337.81,6715326.02,-0.0202,23.348,23.349,0.0,0.1181308090975287,0.009173655035196238,False,1,0.6409116101239722,0.28057869222411047,-2.940123012273553,1.0,1
ticker,MOG_USDT,,,,,,,,,,,,0,9.6985e-07,8.6859e-07,8.7269e-07,2239900000.0,2105.13,-0.0964,8.7164e-07,8.7166e-07,0.0,1.0125999999999994e-07,0.1452589392671615,False,1,0.05222403836898074,-0.4066854392013131,-1.3907238500725818,0.0,0
ticker,APT_USDT,,,,,,,,,,,,0,4.4854,4.2554,4.2766,4819.57,21217.18,-0.0319,4.2785,4.2796,0.0,0.053781041013889634,0.13689239124598146,False,1,0.12815533579051874,-0.4780047299145843,-1.8862319832312344,0.0,0
ticker,SEI_USD,,,,,,,,,,,,0,0.30969,0.28433,0.28959,422988.0,125806.44,-0.0281,0.28859,0.2887,0.0,0.025359999999999994,0.1497796077150127,False,1,0.08809742071465762,-0.44027325274628903,-1.6243157761343685,0.0,0
ticker,HFT_USD,,,,,,,,,,,,0,0.08316,0.07537,0.07636,370754.6,29925.3,-0.0688,0.07616,0.07617,0.0,0.007789999999999991,0.1495924564248332,False,1,0.06319235816451936,-0.41697725911204575,-1.4623182074320027,0.0,0
ticker,BIGTIME_USDT,,,,,,,,,,,,0,0.07112,0.05427,0.05786,1536988.0,99041.09,0.0662,0.0579,0.05798,0.0,0.016850000000000004,0.14809522934504382,False,1,0.0760882624209027,-0.42898547291308886,-1.5458554541557215,0.0,0
ticker,ZKCRO_CRO,,,,,,,,,,,,0,1.06466,1.03964,1.0465,33264.2,11999.5,0.0066,1.0476,1.05109,0.0,0.023908265647396124,0.15018619366453312,False,1,0.08577184096054775,-0.4383717725737557,-1.6109114987402195,0.0,0
ticker,DAI_USD,,,,,,,,,,,,0,1.00102,1.00001,1.00001,538.0,538.25,-0.0008,1.00001,1.00051,0.0,0.0010099899001009543,0.14835691993388095,False,1,0.053857650183422284,-0.4079804821727799,-1.3997576258752236,0.005,0
ticker,FARTCOINUSD-PERP,,,,,,,,,,,,0,0.85846,0.79232,0.79504,72215.0,60141.93,-0.0524,0.79279,0.7928,129848.0,0.06613999999999998,0.13272760684426987,False,1,0.1446669643617489,-0.4944178194601687,-2.000359205188601,0.0,0
ticker,ACS_USD,,,,,,,,,,,,0,0.001135,0.0010387,0.0010387,36850800.0,39865.94,-0.0664,0.0010328,0.0010464,0.0,9.62999999999999e-05,0.1499258866531913,False,1,0.05251431870808868,-0.40676334957512067,-1.3913759720138237,0.0,0
ticker,RSR_USDT,,,,,,,,,,,,0,0.0080395,0.0074616,0.0074894,10035240.0,78648.34,-0.0355,0.0074972,0.0075018,0.0,0.0005779000000000001,0.1494774216145182,False,1,0.05335248817345153,-0.40739205676770357,-1.3958077583403157,0.0,0
ticker,ZORA_USD,,,,,,,,,,,,0,0.091884,0.074575,0.074575,125106.0,10190.86,-0.1884,0.073789,0.074247,0.0,0.01730899999999999,0.15088280750915384,False,1,0.07634912499965994,-0.42961760528217013,-1.5501014468671335,0.0,0
ticker,METIS_USD,,,,,,,,,,,,0,17.01,15.7,15.893,1124.25,18578.86,-0.0213,15.77,15.846,0.0,0.0824262253822439,0.10104859884090672,False,1,0.1708248339561914,-0.515967437782254,-2.1498404805637037,0.0,0
ticker,CRO_USC,,,,,,,,,,,,0,0.38,0.2825,0.296,415602.0,134363.37,-0.1209,0.29225,0.29919,0.0,0.09750000000000003,0.1259335251994883,False,1,0.18848973850563377,-0.5360275065753007,-2.289557526350949,0.0,0
ticker,CDCETH_USD,,,,,,,,,,,,0,4863.85,4545.45,4545.45,2.1166,9658.67,-0.0611,4555.37,4608.84,0.0,0.07004807004807018,-0.11212918503719105,True,1,1.2669103518779827,-0.4756630214526162,-1.8213819249176642,0.005,0
ticker,NKNUSD-PERP,,,,,,,,,,,,0,0.028576,0.026875,0.026875,8120.0,219.86,-0.0504,0.026199,0.0262,254970.0,0.0017010000000000011,0.1436168637189667,False,1,0.05458243301744137,-0.4089029340659532,-1.406177649425138,0.0,0
ticker,SOPHUSD-PERP,,,,,,,,,,,,0,0.032557,0.030977,0.030977,135750.0,4362.0,-0.014,0.030785,0.030795,632040.0,0.0015800000000000015,0.14172445968204517,False,1,0.054433199997051235,-0.40874137504777064,-1.4050646680925871,0.0,0
ticker,FIL_USDT,,,,,,,,,,,,0,2.4006,2.2511,2.28,2136.74,5056.84,-0.0233,2.2764,2.2795,0.0,0.06557017543859639,0.1403460576775834,False,1,0.14399775959909986,-0.4936679236107093,-1.9950427378615785,0.0,0
ticker,VET_USDT,,,,,,,,,,,,0,0.02584,0.02417,0.02441,813350.0,20499.49,-0.0281,0.024354,0.024356,0.0,0.0016699999999999979,0.1523311688454384,False,1,0.054625771384690255,-0.40885646767736145,-1.4058862257204234,0.0,0
ticker,POPCATUSD-PERP,,,,,,,,,,,,0,0.27464,0.25944,0.25944,8508.0,2287.76,-0.0385,0.25706,0.25713,103967.0,0.015199999999999991,0.14668765282296842,False,1,0.07342586814445834,-0.426819309641911,-1.5306468834331137,0.0,0
ticker,QNT_USD,,,,,,,,,,,,0,105.858,101.599,102.015,1699.879,177418.93,-0.0266,102.0,102.001,0.0,0.041748762436896535,0.0795890819247479,False,1,0.13586232768751957,-0.4614832038188487,-1.7706741019905892,0.005,0
ticker,DEEPUSD-PERP,,,,,,,,,,,,0,0.14127,0.13545,0.13545,230.0,31.83,-0.0412,0.13658,0.13664,53910.0,0.00582000000000002,0.14645354368310143,False,1,0.06033789948290596,-0.4143697767753395,-1.444154233245763,0.0,0
ticker,FETUSD-PERP,,,,,,,,,,,,0,0.6566,0.6174,0.6174,29703.0,19058.97,-0.048,0.6187,0.6188,72885.0,0.03920000000000001,0.14314904557465652,False,1,0.10697147481374147,-0.4586699805589491,-1.7519445860601466,0.0,0
ticker,ZRO_USD,,,,,,,,,,,,0,2.2826,1.9575,1.9818,34224.6,72217.49,0.0075,1.9799,1.9825,0.0,0.16404278938338882,0.10345497858140962,False,1,0.28120491700403083,-0.6243616152141831,-2.9031160574116672,0.0,0
ticker,BIGTIME_USD,,,,,,,,,,,,0,0.07138,0.05474,0.05783,3509951.0,227673.77,0.0499,0.0579,0.05798,0.0,0.016640000000000002,0.14631783911440271,False,1,0.07634917823861063,-0.4286734796917192,-1.5438984561950122,0.0,0
ticker,CKB_USD,,,,,,,,,,,,0,0.0052,0.004784,0.004784,948100.0,4808.52,-0.0128,0.004739,0.004836,0.0,0.0004159999999999997,0.1523311688454384,False,1,0.05280914815322036,-0.40719610864007755,-1.3943258330279524,0.0,0
ticker,SKL_USD,,,,,,,,,,,,0,0.02855,0.02619,0.02645,1663122.0,46436.11,-0.0591,0.02629,0.02635,0.0,0.0023599999999999975,0.1523311688454384,False,1,0.055697626863045,-0.4097656477380968,-1.4122449295836625,0.0,0
ticker,BOME_USD,,,,,,,,,,,,0,0.002115,0.00193,0.001955,2950710.0,6093.51,-0.0388,0.001942,0.001943,0.0,0.00018500000000000005,0.1523311688454384,False,1,0.052492643795454715,-0.40688920478085033,-1.3921957868063966,0.0,0
ticker,SUSHI_USD,,,,,,,,,,,,0,0.8113,0.7604,0.7604,14423.4,11420.55,-0.0318,0.7547,0.7593,0.0,0.050900000000000056,0.14938364438079565,False,1,0.12324867549695552,-0.47420142877574023,-1.8598307803059704,0.0,0
ticker,RVN_USD,,,,,,,,,,,,0,0.013908,0.01313,0.013181,3092570.0,42428.25,-0.0478,0.013226,0.013261,0.0,0.0007780000000000009,0.1523311688454384,False,1,0.05347649607817006,-0.40766687891858566,-1.3976578251367562,0.0,0
ticker,SOPH_USD,,,,,,,,,,,,0,0.033532,0.03055,0.03085,899380.0,29560.63,-0.0197,0.030726,0.03083,0.0,0.0029819999999999985,0.1523311688454384,False,1,0.05649141192809489,-0.4105956013772051,-1.417983166375874,0.0,0
ticker,ACH_USDT,,,,,,,,,,,,0,0.021154,0.019576,0.019576,316250.0,6527.33,-0.0491,0.019621,0.019689,0.0,0.0015779999999999995,0.1523311688454384,False,1,0.054436588376957,-0.40873797980786436,-1.405040253463711,0.0,0
ticker,MXC_USD,,,,,,,,,,,,0,0.00111007,0.00102577,0.00103455,17031578.0,18101.72,-0.0283,0.00102861,0.0010314,0.0,8.429999999999983e-05,0.1523311688454384,False,1,0.05240400208969297,-0.40675269220868304,-1.391266751633767,0.0,0
ticker,FLIP_USDT,,,,,,,,,,,,0,0.5144,0.4717,0.4757,13711.2,6705.91,-0.0545,0.4726,0.4747,0.0,0.04269999999999996,0.14920531548827048,False,1,0.11175224469063547,-0.4633196938257373,-1.7842280456395925,0.0,0
ticker,CTC_USD,,,,,,,,,,,,0,0.6694,0.63438,0.63438,2909.5,1883.94,-0.0217,0.62954,0.63199,0.0,0.03501999999999994,0.1483150946919674,False,1,0.10108636571291903,-0.4531259108578076,-1.713399817456598,0.0,0
ticker,AIXBTUSD-PERP,,,,,,,,,,,,0,0.11406,0.10688,0.10688,28428.0,3137.07,-0.0146,0.10503,0.10508,91198.0,0.007179999999999992,0.14695933758586538,False,1,0.06223598526082136,-0.41617436602164315,-1.4566968072697384,0.0,0
ticker,LQTY_USD,,,,,,,,,,,,0,0.8322,0.7629,0.7706,10480.8,8452.33,-0.0673,0.7705,0.7714,0.0,0.06930000000000003,0.13971351321449194,False,1,0.14883444498301063,-0.4986257630998459,-2.029507543473574,0.0,0
ticker,BTCUSD-250926,,,,,,,,,,,,0,114521.8,113116.3,113116.3,0.0012,135.74,-0.0123,110191.1,110339.7,0.3573,0.012425264970654097,-0.26263414168510846,True,3,27.194600431547464,0.15851350563094055,3.7166827440831023,0.0,0
ticker,ETH_USD,,,,,,,,,,,,1,4616.46,4319.04,4336.1,167646.6024,754139670.0,-0.0561,4336.27,4336.28,0.0,0.06859159152233575,-0.17830200841989197,True,1,4.839876380686254,0.5623296987321506,-2.160189370793168,1.0,1
ticker,HYPER_USD,,,,,,,,,,,,0,0.3132,0.30306,0.31004,18945.0,5841.04,-0.0101,0.29441,0.29548,0.0,0.010139999999999982,0.15143977621838506,False,1,0.06641236926342095,-0.4201016365125871,-1.4839822238945974,0.0,0
ticker,JOEUSD-PERP,,,,,,,,,,,,0,0.16671,0.15859,0.16102,8628.0,1414.14,0.0153,0.15233,0.15235,23068.0,0.008119999999999988,0.15019919885063931,False,1,0.06354835764822496,-0.41742225218824186,-1.4653623380039287,0.0,0
ticker,ADA_BTC,,,,,,,,,,,,0,7.734e-06,7.441e-06,7.487e-06,245015.1,207864.32,-0.0245,7.477e-06,7.478e-06,0.0,2.930000000000004e-07,0.1462397641924415,False,1,0.05310264697653067,-0.40659178811709407,-1.3904598910448704,0.0,0
ticker,SNX_USD,,,,,,,,,,,,0,0.7487,0.689,0.689,20504.8,14982.7,-0.0567,0.6848,0.6888,0.0,0.059700000000000086,0.14626976765607036,False,1,0.13548862217692487,-0.485881732472096,-1.9409832293745173,0.0,0
ticker,A2Z_USD,,,,,,,,,,,,0,0.0058124,0.0052101,0.0053772,5735900.0,31929.03,-0.0296,0.0053003,0.0053749,0.0,0.0006023000000000001,0.1523311688454384,False,1,0.05318504134116027,-0.40743646527737093,-1.3960399257996872,0.0,0
ticker,LADYS_USD,,,,,,,,,,,,0,3.199e-08,2.953e-08,2.961e-08,1801253000000.0,55935.24,-0.0451,2.99e-08,3.021e-08,0.0,2.459999999999997e-09,0.060482189008171316,False,1,0.057460907867677574,-0.43934029816901027,-1.577605934298878,0.0,0
ticker,POLYX_USD,,,,,,,,,,,,0,0.13742,0.12964,0.13073,145691.0,19557.11,-0.0125,0.13047,0.13098,0.0,0.007779999999999981,0.15143977621838506,False,1,0.06314702255572044,-0.4169663818380647,-1.4622251029655693,0.0,0
ticker,DRIFTUSD-PERP,,,,,,,,,,,,0,0.6738,0.6078,0.6078,3385.0,2207.15,-0.0407,0.6012,0.6013,4244.0,0.06599999999999995,0.1442919614144576,False,1,0.14417764516351536,-0.4942479013891701,-1.9990850048682907,0.0,0
ticker,IMXUSD-PERP,,,,,,,,,,,,0,0.57005,0.51815,0.52527,10985.0,6077.43,-0.0385,0.52315,0.52321,87303.0,0.051899999999999946,0.14506401739073,False,1,0.12455949375092844,-0.47553144512541307,-1.8690650953383836,0.0,0
ticker,INJUSD-PERP,,,,,,,,,,,,0,14.146,12.978,13.073,13552.1,186324.94,-0.0422,13.065,13.077,5784.6,0.08934445039394179,0.0970138464536976,False,1,0.18049891209596577,-0.5251214770099477,-2.2137395939856046,0.0,0
ticker,GALAUSD-PERP,,,,,,,,,,,,0,0.017348,0.016009,0.01625,33013259.0,557656.69,-0.0271,0.016192,0.0162,14730003.0,0.001339,0.08193603034176822,False,1,0.05648224681385278,-0.408284401421864,-1.4028950537322034,0.01,0
ticker,KAVA_USD,,,,,,,,,,,,0,0.3906,0.3703,0.3736,82617.8,31343.23,-0.0035,0.3733,0.3744,0.0,0.020299999999999985,0.15088280750915384,False,1,0.08067290631827558,-0.4335807513703835,-1.5776658609261929,0.0,0
ticker,ZKUSD-PERP,,,,,,,,,,,,0,0.06849,0.06048,0.06048,498510.0,31945.35,-0.0196,0.06089,0.0609,467060.0,0.008009999999999996,0.1403525965216274,False,1,0.0635037060602398,-0.41726901811931744,-1.464351906112522,0.0,0
ticker,JTO_USD,,,,,,,,,,,,0,2.1045,1.9537,1.9537,8118.1,16670.31,-0.0621,1.9599,1.9658,0.0,0.07718687618365144,0.13509954063273127,False,1,0.16013230651652924,-0.5090862002635212,-2.102179499029075,0.0,0
ticker,POPCAT_USD,,,,,,,,,,,,0,0.27435,0.26015,0.26015,24364.0,6585.15,-0.0471,0.25656,0.25767,0.0,0.01419999999999999,0.15088280750915384,False,1,0.07205326901856732,-0.4254907858601556,-1.5214236007899087,0.0,0
ticker,MAGICUSD-PERP,,,,,,,,,,,,0,0.2124,0.19812,0.19819,222869.0,46132.09,-0.0592,0.19814,0.19822,68969.0,0.014280000000000015,0.1477690999533513,False,1,0.0723199334521878,-0.4255870886118633,-1.5221584922051279,0.0,0
ticker,WOO_USD,,,,,,,,,,,,0,0.07339,0.07072,0.07092,38198.0,2756.95,-0.0217,0.06742,0.06844,0.0,0.002669999999999992,0.1523311688454384,False,1,0.055951559659117585,-0.4101881792976501,-1.415108445844902,0.0,0
ticker,SXT_USD,,,,,,,,,,,,0,0.07493,0.07329,0.07409,1548.0,115.52,0.0109,0.07066,0.07067,0.0,0.0016400000000000026,0.14980288024351174,False,1,0.05450802639718109,-0.4088216564516993,-1.4056105321431542,0.0,0
ticker,KYVE_USD,,,,,,,,,,,,0,0.007948,0.007475,0.007475,296310.0,2304.22,-0.0388,0.007475,0.007523,0.0,0.00047300000000000033,0.15204928796662232,False,1,0.05287832587930555,-0.4072723908374898,-1.394851670967657,0.0,0
ticker,COQ_USD,,,,,,,,,,,,0,5.158e-07,4.85e-07,4.85e-07,3593100000.0,1828.16,-0.0559,4.872e-07,4.885e-07,0.0,3.0799999999999985e-08,0.14312228856143477,False,1,0.05222651470089274,-0.40670999057460694,-1.3908638229001957,0.0,0
ticker,LEASH_USD,,,,,,,,,,,,0,49.25,42.0,43.25,1790.4659,81905.64,-0.0342,42.49,44.57,0.0,0.1676300578034682,0.04955795971643934,False,1,0.29644846064791597,-0.6289017282834092,-2.934229114929648,0.0,0
ticker,UNI_USDT,,,,,,,,,,,,0,10.0965,9.3864,9.5636,26462.84,260954.82,-0.0445,9.5554,9.5556,0.0,0.07425028232046517,0.10511011569670825,False,1,0.15894455570959748,-0.50508543715473,-2.0747047052084167,0.0,0
ticker,CRO_USDT,,,,,,,,,,,,1,0.38764,0.28419,0.29539,180350243.0,58715251.75,-0.1343,0.29539,0.29569,0.0,0.10344999999999999,0.0036689640638222776,False,1,0.83834739189937,0.31339383284687194,-2.797502949952495,0.995,1
ticker,MILKUSD-PERP,,,,,,,,,,,,0,0.04345,0.04036,0.04074,19250.0,793.25,-0.0492,0.04096,0.04099,67300.0,0.0030900000000000025,0.14907518397636216,False,1,0.05652043300073826,-0.4107463582234666,-1.4189838176244118,0.0,0
ticker,IPUSD-PERP,,,,,,,,,,,,0,6.1895,5.9976,6.0295,20485.0,124689.66,-0.0012,6.0288,6.0324,17412.0,0.03182685131437093,0.13399770913733877,False,1,0.09848121766847294,-0.44882758524761723,-1.6836824833232868,0.0,0
ticker,DOT_USDT,,,,,,,,,,,,1,4.0201,3.7506,3.7844,527499.46,2074072.09,-0.0432,3.7838,3.7846,0.0,0.0712134023887539,0.06138111602136792,False,1,0.550848599135045,0.3415507938828481,-2.5091492751851674,1.0,1
ticker,YGG_USD,,,,,,,,,,,,0,0.1689,0.1595,0.1595,90822.8,14941.39,-0.0136,0.1558,0.1568,0.0,0.009399999999999992,0.15143977621838506,False,1,0.06538752140922721,-0.419117770181433,-1.4771634665553464,0.0,0
ticker,JUP_USDT,,,,,,,,,,,,0,0.54344,0.50466,0.51094,83552.6,43842.38,-0.0128,0.51095,0.51106,0.0,0.03878000000000004,0.14920531548827048,False,1,0.1064672516077198,-0.45810661337366665,-1.7480719364392165,0.0,0
ticker,COOKIE_USD,,,,,,,,,,,,0,0.13517,0.12556,0.12556,4533.0,597.72,-0.0599,0.1252,0.12619,0.0,0.009610000000000007,0.1511571055472684,False,1,0.06561011471767622,-0.4194003962519564,-1.4791038057596249,0.0,0
ticker,MKR_USD,,,,,,,,,,,,0,1561.06,1513.4,1532.73,37.9525,58131.04,-0.0131,1529.9,1529.91,0.0,0.03109484384072854,0.00019216619063827656,False,1,0.466284698512304,-0.4399576932523564,-1.6058898060731863,0.0,0
ticker,RENDER_USDT,,,,,,,,,,,,0,3.6803,3.4989,3.4989,7717.76,28217.54,-0.0376,3.4721,3.4801,0.0,0.05184486552916631,0.13961109901273183,False,1,0.12530137425361335,-0.4754369854705801,-1.8684129946340422,0.005,0
ticker,BTCUSD-251226,,,,,,,,,,,,0,115779.9,115779.9,115779.9,0.0,0.0,0.0,112284.7,112361.2,5153.5024,0.0,-0.26868077852734606,True,3,27.695138786671368,0.18609911016745515,3.9309974521936177,0.0,0
ticker,SYN_USD,,,,,,,,,,,,0,0.1332,0.1238,0.1238,216550.0,28275.76,-0.0671,0.123,0.1241,0.0,0.00940000000000002,0.15143977621838506,False,1,0.0654365086050331,-0.41911450132136735,-1.4771629425216823,0.0,0
ticker,LUNA2_USD,,,,,,,,,,,,0,0.1546,0.1456,0.1468,1209349.0,182711.53,-0.0226,0.1466,0.1468,0.0,0.00899999999999998,0.14989182940998108,False,1,0.0655494555507755,-0.41854349793796364,-1.473448558272365,0.0,0
ticker,AXL_USDT,,,,,,,,,,,,0,0.31929,0.30271,0.30271,2753.5,865.78,-0.0298,0.30084,0.30086,0.0,0.01658000000000004,0.14999723497039308,False,1,0.07534992534702481,-0.42865118319597917,-1.5433698262150601,0.0,0
ticker,FLOKI_USDT,,,,,,,,,,,,0,9.937e-05,9.288e-05,9.344e-05,89480000.0,8762.08,-0.0428,9.319e-05,9.321e-05,0.0,6.4900000000000005e-06,0.1499258866531913,False,1,0.05225558341569893,-0.4066531463926946,-1.3905582925904076,0.0,0
ticker,AGLD_USD,,,,,,,,,,,,0,0.776,0.6824,0.6826,26001.3,18694.75,-0.0132,0.681,0.6873,0.0,0.09360000000000002,0.12872064409533185,False,1,0.18266202474484586,-0.5308786473248271,-2.2535937231641188,0.0,0
ticker,BONK_USD,,,,,,,,,,,,0,2.1774e-05,2.0239e-05,2.0428e-05,10958540000.0,233824.03,-0.0484,2.0428e-05,2.0439e-05,0.0,1.534999999999998e-06,0.12818414503887682,False,1,0.0532464707497891,-0.40678571580744705,-1.3916055823255185,0.0,0
ticker,STX_USD,,,,,,,,,,,,0,0.6646,0.6224,0.628,138010.8,89990.89,-0.0318,0.6275,0.6276,0.0,0.042200000000000015,0.14819986543310293,False,1,0.11145155079469685,-0.46263367369020403,-1.7795968111458325,0.0,0
ticker,CLANKER_USD,,,,,,,,,,,,0,47.4,43.207,43.207,5.813,255.73,-0.0885,42.159,43.02,0.0,0.09704446038836295,0.07160790171857656,False,1,0.1977846924105651,-0.535232242253271,-2.2833560119957013,0.0,0
